id	chrom	len	cumul
scaff_group_017	CAKOES020001076.1	12009	33533099
scaff_group_017	CAKOES020001077.1	11957	33545056
scaff_group_017	CAKOES020001078.1	11949	33557005
scaff_group_017	CAKOES020001079.1	11913	33568918
scaff_group_017	CAKOES020001080.1	11903	33580821
scaff_group_017	CAKOES020001081.1	11890	33592711
scaff_group_017	CAKOES020001082.1	11868	33604579
scaff_group_017	CAKOES020001083.1	11868	33616447
scaff_group_017	CAKOES020001084.1	11797	33628244
scaff_group_017	CAKOES020001085.1	11779	33640023
scaff_group_017	CAKOES020001086.1	11753	33651776
scaff_group_017	CAKOES020001087.1	11705	33663481
scaff_group_017	CAKOES020001088.1	11672	33675153
scaff_group_017	CAKOES020001089.1	11661	33686814
scaff_group_017	CAKOES020001090.1	11656	33698470
scaff_group_017	CAKOES020001091.1	11615	33710085
scaff_group_017	CAKOES020001092.1	11611	33721696
scaff_group_017	CAKOES020001093.1	11606	33733302
scaff_group_017	CAKOES020001094.1	11590	33744892
scaff_group_017	CAKOES020001095.1	11569	33756461
scaff_group_017	CAKOES020001096.1	11530	33767991
scaff_group_017	CAKOES020001097.1	11515	33779506
scaff_group_017	CAKOES020001098.1	11500	33791006
scaff_group_017	CAKOES020001099.1	11499	33802505
scaff_group_017	CAKOES020001100.1	11480	33813985
scaff_group_017	CAKOES020001101.1	11450	33825435
scaff_group_017	CAKOES020001102.1	11432	33836867
scaff_group_017	CAKOES020001103.1	11431	33848298
scaff_group_017	CAKOES020001104.1	11398	33859696
scaff_group_017	CAKOES020001105.1	11397	33871093
scaff_group_017	CAKOES020001106.1	11392	33882485
scaff_group_017	CAKOES020001107.1	11370	33893855
scaff_group_017	CAKOES020001108.1	11348	33905203
scaff_group_017	CAKOES020001109.1	11316	33916519
scaff_group_017	CAKOES020001110.1	11307	33927826
scaff_group_017	CAKOES020001111.1	11304	33939130
scaff_group_017	CAKOES020001112.1	11285	33950415
scaff_group_017	CAKOES020001113.1	11283	33961698
scaff_group_017	CAKOES020001114.1	11279	33972977
scaff_group_017	CAKOES020001115.1	11264	33984241
scaff_group_017	CAKOES020001116.1	11260	33995501
scaff_group_018	CAKOES020001117.1	11237	34006738
scaff_group_018	CAKOES020001118.1	11231	34017969
scaff_group_018	CAKOES020001119.1	11204	34029173
scaff_group_018	CAKOES020001120.1	11174	34040347
scaff_group_018	CAKOES020001121.1	11164	34051511
scaff_group_018	CAKOES020001122.1	11163	34062674
scaff_group_018	CAKOES020001123.1	11149	34073823
scaff_group_018	CAKOES020001124.1	11124	34084947
scaff_group_018	CAKOES020001125.1	11101	34096048
scaff_group_018	CAKOES020001126.1	11097	34107145
scaff_group_018	CAKOES020001127.1	11087	34118232
scaff_group_018	CAKOES020001128.1	11078	34129310
scaff_group_018	CAKOES020001129.1	11063	34140373
scaff_group_018	CAKOES020001130.1	11055	34151428
scaff_group_018	CAKOES020001131.1	11035	34162463
scaff_group_018	CAKOES020001132.1	11022	34173485
scaff_group_018	CAKOES020001133.1	11016	34184501
scaff_group_018	CAKOES020001134.1	11012	34195513
scaff_group_018	CAKOES020001135.1	11010	34206523
scaff_group_018	CAKOES020001136.1	10962	34217485
scaff_group_018	CAKOES020001137.1	10937	34228422
scaff_group_018	CAKOES020001138.1	10907	34239329
scaff_group_018	CAKOES020001139.1	10898	34250227
scaff_group_018	CAKOES020001140.1	10895	34261122
scaff_group_018	CAKOES020001141.1	10872	34271994
scaff_group_018	CAKOES020001142.1	10858	34282852
scaff_group_018	CAKOES020001143.1	10849	34293701
scaff_group_018	CAKOES020001144.1	10816	34304517
scaff_group_018	CAKOES020001145.1	10805	34315322
scaff_group_018	CAKOES020001146.1	10790	34326112
scaff_group_018	CAKOES020001147.1	10748	34336860
scaff_group_018	CAKOES020001148.1	10745	34347605
scaff_group_018	CAKOES020001149.1	10721	34358326
scaff_group_018	CAKOES020001150.1	10713	34369039
scaff_group_018	CAKOES020001151.1	10708	34379747
scaff_group_018	CAKOES020001152.1	10703	34390450
scaff_group_018	CAKOES020001153.1	10702	34401152
scaff_group_018	CAKOES020001154.1	10701	34411853
scaff_group_018	CAKOES020001155.1	10699	34422552
scaff_group_018	CAKOES020001156.1	10688	34433240
scaff_group_018	CAKOES020001157.1	10687	34443927
scaff_group_018	CAKOES020001158.1	10661	34454588
scaff_group_018	CAKOES020001159.1	10654	34465242
scaff_group_018	CAKOES020001160.1	10646	34475888
scaff_group_018	CAKOES020001161.1	10604	34486492
scaff_group_018	CAKOES020001162.1	10580	34497072
scaff_group_018	CAKOES020001163.1	10557	34507629
scaff_group_018	CAKOES020001164.1	10534	34518163
scaff_group_018	CAKOES020001165.1	10531	34528694
scaff_group_018	CAKOES020001166.1	10525	34539219
scaff_group_018	CAKOES020001167.1	10506	34549725
scaff_group_018	CAKOES020001168.1	10486	34560211
scaff_group_018	CAKOES020001169.1	10442	34570653
scaff_group_018	CAKOES020001170.1	10403	34581056
scaff_group_018	CAKOES020001171.1	10307	34591363
scaff_group_018	CAKOES020001172.1	10302	34601665
scaff_group_018	CAKOES020001173.1	10275	34611940
scaff_group_018	CAKOES020001174.1	10261	34622201
scaff_group_018	CAKOES020001175.1	10229	34632430
scaff_group_018	CAKOES020001176.1	10209	34642639
scaff_group_018	CAKOES020001177.1	10172	34652811
scaff_group_018	CAKOES020001178.1	10160	34662971
scaff_group_018	CAKOES020001179.1	10156	34673127
scaff_group_018	CAKOES020001180.1	10142	34683269
scaff_group_018	CAKOES020001181.1	10137	34693406
scaff_group_018	CAKOES020001182.1	10128	34703534
scaff_group_018	CAKOES020001183.1	10127	34713661
scaff_group_018	CAKOES020001184.1	10116	34723777
scaff_group_018	CAKOES020001185.1	10088	34733865
scaff_group_018	CAKOES020001186.1	10088	34743953
scaff_group_018	CAKOES020001187.1	10082	34754035
scaff_group_018	CAKOES020001188.1	10069	34764104
scaff_group_018	CAKOES020001189.1	10059	34774163
scaff_group_018	CAKOES020001190.1	10051	34784214
scaff_group_018	CAKOES020001191.1	10048	34794262
scaff_group_018	CAKOES020001192.1	10037	34804299
scaff_group_018	CAKOES020001193.1	10022	34814321
scaff_group_018	CAKOES020001194.1	10012	34824333
scaff_group_018	CAKOES020001195.1	9960	34834293
scaff_group_018	CAKOES020001196.1	9933	34844226
scaff_group_018	CAKOES020001197.1	9925	34854151
scaff_group_018	CAKOES020001198.1	9891	34864042
scaff_group_018	CAKOES020001199.1	9861	34873903
scaff_group_018	CAKOES020001200.1	9786	34883689
scaff_group_018	CAKOES020001201.1	9771	34893460
scaff_group_018	CAKOES020001202.1	9738	34903198
scaff_group_018	CAKOES020001203.1	9725	34912923
scaff_group_018	CAKOES020001204.1	9698	34922621
scaff_group_018	CAKOES020001205.1	9696	34932317
scaff_group_018	CAKOES020001206.1	9694	34942011
scaff_group_018	CAKOES020001207.1	9692	34951703
scaff_group_018	CAKOES020001208.1	9691	34961394
scaff_group_018	CAKOES020001209.1	9691	34971085
scaff_group_018	CAKOES020001210.1	9691	34980776
scaff_group_018	CAKOES020001211.1	9676	34990452
scaff_group_018	CAKOES020001212.1	9668	35000120
scaff_group_018	CAKOES020001213.1	9651	35009771
scaff_group_018	CAKOES020001214.1	9632	35019403
scaff_group_018	CAKOES020001215.1	9613	35029016
scaff_group_018	CAKOES020001216.1	9612	35038628
scaff_group_018	CAKOES020001217.1	9608	35048236
scaff_group_018	CAKOES020001218.1	9546	35057782
scaff_group_018	CAKOES020001219.1	9536	35067318
scaff_group_018	CAKOES020001220.1	9531	35076849
scaff_group_018	CAKOES020001221.1	9528	35086377
scaff_group_018	CAKOES020001222.1	9503	35095880
scaff_group_018	CAKOES020001223.1	9502	35105382
scaff_group_018	CAKOES020001224.1	9499	35114881
scaff_group_018	CAKOES020001225.1	9487	35124368
scaff_group_018	CAKOES020001226.1	9475	35133843
scaff_group_018	CAKOES020001227.1	9463	35143306
scaff_group_018	CAKOES020001228.1	9440	35152746
scaff_group_018	CAKOES020001229.1	9439	35162185
scaff_group_018	CAKOES020001230.1	9429	35171614
scaff_group_018	CAKOES020001231.1	9414	35181028
scaff_group_018	CAKOES020001232.1	9365	35190393
scaff_group_018	CAKOES020001233.1	9356	35199749
scaff_group_018	CAKOES020001234.1	9344	35209093
scaff_group_018	CAKOES020001235.1	9338	35218431
scaff_group_018	CAKOES020001236.1	9330	35227761
scaff_group_018	CAKOES020001237.1	9330	35237091
scaff_group_018	CAKOES020001238.1	9309	35246400
scaff_group_018	CAKOES020001239.1	9290	35255690
scaff_group_018	CAKOES020001240.1	9290	35264980
scaff_group_018	CAKOES020001241.1	9281	35274261
scaff_group_018	CAKOES020001242.1	9262	35283523
scaff_group_018	CAKOES020001243.1	9253	35292776
scaff_group_018	CAKOES020001244.1	9229	35302005
scaff_group_018	CAKOES020001245.1	9221	35311226
scaff_group_018	CAKOES020001246.1	9210	35320436
scaff_group_018	CAKOES020001247.1	9209	35329645
scaff_group_018	CAKOES020001248.1	9193	35338838
scaff_group_018	CAKOES020001249.1	9184	35348022
scaff_group_018	CAKOES020001250.1	9153	35357175
scaff_group_018	CAKOES020001251.1	9116	35366291
scaff_group_018	CAKOES020001252.1	9098	35375389
scaff_group_018	CAKOES020001253.1	9067	35384456
scaff_group_018	CAKOES020001254.1	9023	35393479
scaff_group_018	CAKOES020001255.1	9015	35402494
scaff_group_018	CAKOES020001256.1	8988	35411482
scaff_group_018	CAKOES020001257.1	8978	35420460
scaff_group_018	CAKOES020001258.1	8967	35429427
scaff_group_018	CAKOES020001259.1	8934	35438361
scaff_group_018	CAKOES020001260.1	8932	35447293
scaff_group_018	CAKOES020001261.1	8922	35456215
scaff_group_018	CAKOES020001262.1	8908	35465123
scaff_group_018	CAKOES020001263.1	8900	35474023
scaff_group_018	CAKOES020001264.1	8891	35482914
scaff_group_018	CAKOES020001265.1	8888	35491802
scaff_group_018	CAKOES020001266.1	8874	35500676
scaff_group_018	CAKOES020001267.1	8871	35509547
scaff_group_018	CAKOES020001268.1	8856	35518403
scaff_group_018	CAKOES020001269.1	8853	35527256
scaff_group_018	CAKOES020001270.1	8852	35536108
scaff_group_018	CAKOES020001271.1	8838	35544946
scaff_group_018	CAKOES020001272.1	8830	35553776
scaff_group_018	CAKOES020001273.1	8803	35562579
scaff_group_018	CAKOES020001274.1	8799	35571378
scaff_group_018	CAKOES020001275.1	8782	35580160
scaff_group_018	CAKOES020001276.1	8770	35588930
scaff_group_018	CAKOES020001277.1	8739	35597669
scaff_group_018	CAKOES020001278.1	8721	35606390
scaff_group_018	CAKOES020001279.1	8717	35615107
scaff_group_018	CAKOES020001280.1	8695	35623802
scaff_group_018	CAKOES020001281.1	8689	35632491
scaff_group_018	CAKOES020001282.1	8666	35641157
scaff_group_018	CAKOES020001283.1	8621	35649778
scaff_group_018	CAKOES020001284.1	8603	35658381
scaff_group_018	CAKOES020001285.1	8600	35666981
scaff_group_018	CAKOES020001286.1	8587	35675568
scaff_group_018	CAKOES020001287.1	8587	35684155
scaff_group_018	CAKOES020001288.1	8580	35692735
scaff_group_018	CAKOES020001289.1	8578	35701313
scaff_group_018	CAKOES020001290.1	8573	35709886
scaff_group_018	CAKOES020001291.1	8571	35718457
scaff_group_018	CAKOES020001292.1	8558	35727015
scaff_group_018	CAKOES020001293.1	8557	35735572
scaff_group_018	CAKOES020001294.1	8554	35744126
scaff_group_018	CAKOES020001295.1	8506	35752632
scaff_group_018	CAKOES020001296.1	8500	35761132
scaff_group_018	CAKOES020001297.1	8499	35769631
scaff_group_018	CAKOES020001298.1	8498	35778129
scaff_group_018	CAKOES020001299.1	8490	35786619
scaff_group_018	CAKOES020001300.1	8487	35795106
scaff_group_018	CAKOES020001301.1	8424	35803530
scaff_group_018	CAKOES020001302.1	8422	35811952
scaff_group_018	CAKOES020001303.1	8401	35820353
scaff_group_018	CAKOES020001304.1	8385	35828738
scaff_group_018	CAKOES020001305.1	8378	35837116
scaff_group_018	CAKOES020001306.1	8375	35845491
scaff_group_018	CAKOES020001307.1	8374	35853865
scaff_group_018	CAKOES020001308.1	8374	35862239
scaff_group_018	CAKOES020001309.1	8347	35870586
scaff_group_018	CAKOES020001310.1	8320	35878906
scaff_group_018	CAKOES020001311.1	8319	35887225
scaff_group_018	CAKOES020001312.1	8304	35895529
scaff_group_018	CAKOES020001313.1	8291	35903820
scaff_group_018	CAKOES020001314.1	8283	35912103
scaff_group_018	CAKOES020001315.1	8274	35920377
scaff_group_018	CAKOES020001316.1	8269	35928646
scaff_group_018	CAKOES020001317.1	8253	35936899
scaff_group_018	CAKOES020001318.1	8252	35945151
scaff_group_018	CAKOES020001319.1	8249	35953400
scaff_group_018	CAKOES020001320.1	8249	35961649
scaff_group_018	CAKOES020001321.1	8247	35969896
scaff_group_018	CAKOES020001322.1	8247	35978143
scaff_group_018	CAKOES020001323.1	8216	35986359
scaff_group_018	CAKOES020001324.1	8176	35994535
scaff_group_019	CAKOES020001325.1	8176	36002711
scaff_group_019	CAKOES020001326.1	8164	36010875
scaff_group_019	CAKOES020001327.1	8161	36019036
scaff_group_019	CAKOES020001328.1	8157	36027193
scaff_group_019	CAKOES020001329.1	8133	36035326
scaff_group_019	CAKOES020001330.1	8119	36043445
scaff_group_019	CAKOES020001331.1	8092	36051537
scaff_group_019	CAKOES020001332.1	8074	36059611
scaff_group_019	CAKOES020001333.1	8059	36067670
scaff_group_019	CAKOES020001334.1	8050	36075720
scaff_group_019	CAKOES020001335.1	8042	36083762
scaff_group_019	CAKOES020001336.1	8041	36091803
scaff_group_019	CAKOES020001337.1	8034	36099837
scaff_group_019	CAKOES020001338.1	8030	36107867
scaff_group_019	CAKOES020001339.1	8022	36115889
scaff_group_019	CAKOES020001340.1	8007	36123896
scaff_group_019	CAKOES020001341.1	8006	36131902
scaff_group_019	CAKOES020001342.1	8004	36139906
scaff_group_019	CAKOES020001343.1	8002	36147908
scaff_group_019	CAKOES020001344.1	7985	36155893
scaff_group_019	CAKOES020001345.1	7962	36163855
scaff_group_019	CAKOES020001346.1	7943	36171798
scaff_group_019	CAKOES020001347.1	7932	36179730
scaff_group_019	CAKOES020001348.1	7929	36187659
scaff_group_019	CAKOES020001349.1	7925	36195584
scaff_group_019	CAKOES020001350.1	7922	36203506
scaff_group_019	CAKOES020001351.1	7885	36211391
scaff_group_019	CAKOES020001352.1	7877	36219268
scaff_group_019	CAKOES020001353.1	7870	36227138
scaff_group_019	CAKOES020001354.1	7856	36234994
scaff_group_019	CAKOES020001355.1	7840	36242834
scaff_group_019	CAKOES020001356.1	7830	36250664
scaff_group_019	CAKOES020001357.1	7817	36258481
scaff_group_019	CAKOES020001358.1	7804	36266285
scaff_group_019	CAKOES020001359.1	7800	36274085
scaff_group_019	CAKOES020001360.1	7796	36281881
scaff_group_019	CAKOES020001361.1	7759	36289640
scaff_group_019	CAKOES020001362.1	7739	36297379
scaff_group_019	CAKOES020001363.1	7731	36305110
scaff_group_019	CAKOES020001364.1	7726	36312836
scaff_group_019	CAKOES020001365.1	7720	36320556
scaff_group_019	CAKOES020001366.1	7707	36328263
scaff_group_019	CAKOES020001367.1	7698	36335961
scaff_group_019	CAKOES020001368.1	7697	36343658
scaff_group_019	CAKOES020001369.1	7687	36351345
scaff_group_019	CAKOES020001370.1	7676	36359021
scaff_group_019	CAKOES020001371.1	7670	36366691
scaff_group_019	CAKOES020001372.1	7660	36374351
scaff_group_019	CAKOES020001373.1	7658	36382009
scaff_group_019	CAKOES020001374.1	7649	36389658
scaff_group_019	CAKOES020001375.1	7648	36397306
scaff_group_019	CAKOES020001376.1	7641	36404947
scaff_group_019	CAKOES020001377.1	7636	36412583
scaff_group_019	CAKOES020001378.1	7631	36420214
scaff_group_019	CAKOES020001379.1	7628	36427842
scaff_group_019	CAKOES020001380.1	7624	36435466
scaff_group_019	CAKOES020001381.1	7622	36443088
scaff_group_019	CAKOES020001382.1	7617	36450705
scaff_group_019	CAKOES020001383.1	7617	36458322
scaff_group_019	CAKOES020001384.1	7613	36465935
scaff_group_019	CAKOES020001385.1	7607	36473542
scaff_group_019	CAKOES020001386.1	7605	36481147
scaff_group_019	CAKOES020001387.1	7603	36488750
scaff_group_019	CAKOES020001388.1	7577	36496327
scaff_group_019	CAKOES020001389.1	7555	36503882
scaff_group_019	CAKOES020001390.1	7551	36511433
scaff_group_019	CAKOES020001391.1	7541	36518974
scaff_group_019	CAKOES020001392.1	7519	36526493
scaff_group_019	CAKOES020001393.1	7499	36533992
scaff_group_019	CAKOES020001394.1	7487	36541479
scaff_group_019	CAKOES020001395.1	7462	36548941
scaff_group_019	CAKOES020001396.1	7459	36556400
scaff_group_019	CAKOES020001397.1	7431	36563831
scaff_group_019	CAKOES020001398.1	7414	36571245
scaff_group_019	CAKOES020001399.1	7379	36578624
scaff_group_019	CAKOES020001400.1	7325	36585949
scaff_group_019	CAKOES020001401.1	7302	36593251
scaff_group_019	CAKOES020001402.1	7275	36600526
scaff_group_019	CAKOES020001403.1	7234	36607760
scaff_group_019	CAKOES020001404.1	7226	36614986
scaff_group_019	CAKOES020001405.1	7226	36622212
scaff_group_019	CAKOES020001406.1	7220	36629432
scaff_group_019	CAKOES020001407.1	7194	36636626
scaff_group_019	CAKOES020001408.1	7182	36643808
scaff_group_019	CAKOES020001409.1	7181	36650989
scaff_group_019	CAKOES020001410.1	7178	36658167
scaff_group_019	CAKOES020001411.1	7132	36665299
scaff_group_019	CAKOES020001412.1	7129	36672428
scaff_group_019	CAKOES020001413.1	7128	36679556
scaff_group_019	CAKOES020001414.1	7126	36686682
scaff_group_019	CAKOES020001415.1	7117	36693799
scaff_group_019	CAKOES020001416.1	7116	36700915
scaff_group_019	CAKOES020001417.1	7095	36708010
scaff_group_019	CAKOES020001418.1	7093	36715103
scaff_group_019	CAKOES020001419.1	7079	36722182
scaff_group_019	CAKOES020001420.1	7062	36729244
scaff_group_019	CAKOES020001421.1	7057	36736301
scaff_group_019	CAKOES020001422.1	7055	36743356
scaff_group_019	CAKOES020001423.1	7050	36750406
scaff_group_019	CAKOES020001424.1	7050	36757456
scaff_group_019	CAKOES020001425.1	7046	36764502
scaff_group_019	CAKOES020001426.1	7038	36771540
scaff_group_019	CAKOES020001427.1	7030	36778570
scaff_group_019	CAKOES020001428.1	7030	36785600
scaff_group_019	CAKOES020001429.1	7017	36792617
scaff_group_019	CAKOES020001430.1	7004	36799621
scaff_group_019	CAKOES020001431.1	6991	36806612
scaff_group_019	CAKOES020001432.1	6983	36813595
scaff_group_019	CAKOES020001433.1	6965	36820560
scaff_group_019	CAKOES020001434.1	6948	36827508
scaff_group_019	CAKOES020001435.1	6928	36834436
scaff_group_019	CAKOES020001436.1	6926	36841362
scaff_group_019	CAKOES020001437.1	6867	36848229
scaff_group_019	CAKOES020001438.1	6857	36855086
scaff_group_019	CAKOES020001439.1	6852	36861938
scaff_group_019	CAKOES020001440.1	6842	36868780
scaff_group_019	CAKOES020001441.1	6839	36875619
scaff_group_019	CAKOES020001442.1	6821	36882440
scaff_group_019	CAKOES020001443.1	6796	36889236
scaff_group_019	CAKOES020001444.1	6774	36896010
scaff_group_019	CAKOES020001445.1	6754	36902764
scaff_group_019	CAKOES020001446.1	6734	36909498
scaff_group_019	CAKOES020001447.1	6729	36916227
scaff_group_019	CAKOES020001448.1	6720	36922947
scaff_group_019	CAKOES020001449.1	6716	36929663
scaff_group_019	CAKOES020001450.1	6713	36936376
scaff_group_019	CAKOES020001451.1	6698	36943074
scaff_group_019	CAKOES020001452.1	6695	36949769
scaff_group_019	CAKOES020001453.1	6681	36956450
scaff_group_019	CAKOES020001454.1	6665	36963115
scaff_group_019	CAKOES020001455.1	6652	36969767
scaff_group_019	CAKOES020001456.1	6641	36976408
scaff_group_019	CAKOES020001457.1	6629	36983037
scaff_group_019	CAKOES020001458.1	6621	36989658
scaff_group_019	CAKOES020001459.1	6603	36996261
scaff_group_019	CAKOES020001460.1	6600	37002861
scaff_group_019	CAKOES020001461.1	6595	37009456
scaff_group_019	CAKOES020001462.1	6580	37016036
scaff_group_019	CAKOES020001463.1	6579	37022615
scaff_group_019	CAKOES020001464.1	6575	37029190
scaff_group_019	CAKOES020001465.1	6555	37035745
scaff_group_019	CAKOES020001466.1	6554	37042299
scaff_group_019	CAKOES020001467.1	6551	37048850
scaff_group_019	CAKOES020001468.1	6542	37055392
scaff_group_019	CAKOES020001469.1	6531	37061923
scaff_group_019	CAKOES020001470.1	6527	37068450
scaff_group_019	CAKOES020001471.1	6525	37074975
scaff_group_019	CAKOES020001472.1	6522	37081497
scaff_group_019	CAKOES020001473.1	6506	37088003
scaff_group_019	CAKOES020001474.1	6505	37094508
scaff_group_019	CAKOES020001475.1	6500	37101008
scaff_group_019	CAKOES020001476.1	6498	37107506
scaff_group_019	CAKOES020001477.1	6487	37113993
scaff_group_019	CAKOES020001478.1	6474	37120467
scaff_group_019	CAKOES020001479.1	6466	37126933
scaff_group_019	CAKOES020001480.1	6464	37133397
scaff_group_019	CAKOES020001481.1	6459	37139856
scaff_group_019	CAKOES020001482.1	6459	37146315
scaff_group_019	CAKOES020001483.1	6450	37152765
scaff_group_019	CAKOES020001484.1	6449	37159214
scaff_group_019	CAKOES020001485.1	6448	37165662
scaff_group_019	CAKOES020001486.1	6444	37172106
scaff_group_019	CAKOES020001487.1	6442	37178548
scaff_group_019	CAKOES020001488.1	6435	37184983
scaff_group_019	CAKOES020001489.1	6432	37191415
scaff_group_019	CAKOES020001490.1	6424	37197839
scaff_group_019	CAKOES020001491.1	6417	37204256
scaff_group_019	CAKOES020001492.1	6403	37210659
scaff_group_019	CAKOES020001493.1	6397	37217056
scaff_group_019	CAKOES020001494.1	6392	37223448
scaff_group_019	CAKOES020001495.1	6389	37229837
scaff_group_019	CAKOES020001496.1	6389	37236226
scaff_group_019	CAKOES020001497.1	6378	37242604
scaff_group_019	CAKOES020001498.1	6372	37248976
scaff_group_019	CAKOES020001499.1	6367	37255343
scaff_group_019	CAKOES020001500.1	6361	37261704
scaff_group_019	CAKOES020001501.1	6351	37268055
scaff_group_019	CAKOES020001502.1	6351	37274406
scaff_group_019	CAKOES020001503.1	6348	37280754
scaff_group_019	CAKOES020001504.1	6343	37287097
scaff_group_019	CAKOES020001505.1	6342	37293439
scaff_group_019	CAKOES020001506.1	6339	37299778
scaff_group_019	CAKOES020001507.1	6324	37306102
scaff_group_019	CAKOES020001508.1	6323	37312425
scaff_group_019	CAKOES020001509.1	6320	37318745
scaff_group_019	CAKOES020001510.1	6281	37325026
scaff_group_019	CAKOES020001511.1	6276	37331302
scaff_group_019	CAKOES020001512.1	6251	37337553
scaff_group_019	CAKOES020001513.1	6237	37343790
scaff_group_019	CAKOES020001514.1	6226	37350016
scaff_group_019	CAKOES020001515.1	6221	37356237
scaff_group_019	CAKOES020001516.1	6195	37362432
scaff_group_019	CAKOES020001517.1	6159	37368591
scaff_group_019	CAKOES020001518.1	6157	37374748
scaff_group_019	CAKOES020001519.1	6153	37380901
scaff_group_019	CAKOES020001520.1	6133	37387034
scaff_group_019	CAKOES020001521.1	6109	37393143
scaff_group_019	CAKOES020001522.1	6093	37399236
scaff_group_019	CAKOES020001523.1	6093	37405329
scaff_group_019	CAKOES020001524.1	6088	37411417
scaff_group_019	CAKOES020001525.1	6078	37417495
scaff_group_019	CAKOES020001526.1	6045	37423540
scaff_group_019	CAKOES020001527.1	6028	37429568
scaff_group_019	CAKOES020001528.1	6026	37435594
scaff_group_019	CAKOES020001529.1	6020	37441614
scaff_group_019	CAKOES020001530.1	6019	37447633
scaff_group_019	CAKOES020001531.1	6003	37453636
scaff_group_019	CAKOES020001532.1	6003	37459639
scaff_group_019	CAKOES020001533.1	6000	37465639
scaff_group_019	CAKOES020001534.1	5997	37471636
scaff_group_019	CAKOES020001535.1	5997	37477633
scaff_group_019	CAKOES020001536.1	5983	37483616
scaff_group_019	CAKOES020001537.1	5950	37489566
scaff_group_019	CAKOES020001538.1	5948	37495514
scaff_group_019	CAKOES020001539.1	5927	37501441
scaff_group_019	CAKOES020001540.1	5926	37507367
scaff_group_019	CAKOES020001541.1	5914	37513281
scaff_group_019	CAKOES020001542.1	5889	37519170
scaff_group_019	CAKOES020001543.1	5882	37525052
scaff_group_019	CAKOES020001544.1	5877	37530929
scaff_group_019	CAKOES020001545.1	5845	37536774
scaff_group_019	CAKOES020001546.1	5845	37542619
scaff_group_019	CAKOES020001547.1	5826	37548445
scaff_group_019	CAKOES020001548.1	5824	37554269
scaff_group_019	CAKOES020001549.1	5821	37560090
scaff_group_019	CAKOES020001550.1	5811	37565901
scaff_group_019	CAKOES020001551.1	5798	37571699
scaff_group_019	CAKOES020001552.1	5789	37577488
scaff_group_019	CAKOES020001553.1	5769	37583257
scaff_group_019	CAKOES020001554.1	5768	37589025
scaff_group_019	CAKOES020001555.1	5766	37594791
scaff_group_019	CAKOES020001556.1	5747	37600538
scaff_group_019	CAKOES020001557.1	5739	37606277
scaff_group_019	CAKOES020001558.1	5737	37612014
scaff_group_019	CAKOES020001559.1	5733	37617747
scaff_group_019	CAKOES020001560.1	5732	37623479
scaff_group_019	CAKOES020001561.1	5730	37629209
scaff_group_019	CAKOES020001562.1	5719	37634928
scaff_group_019	CAKOES020001563.1	5718	37640646
scaff_group_019	CAKOES020001564.1	5699	37646345
scaff_group_019	CAKOES020001565.1	5676	37652021
scaff_group_019	CAKOES020001566.1	5671	37657692
scaff_group_019	CAKOES020001567.1	5669	37663361
scaff_group_019	CAKOES020001568.1	5666	37669027
scaff_group_019	CAKOES020001569.1	5660	37674687
scaff_group_019	CAKOES020001570.1	5659	37680346
scaff_group_019	CAKOES020001571.1	5651	37685997
scaff_group_019	CAKOES020001572.1	5650	37691647
scaff_group_019	CAKOES020001573.1	5648	37697295
scaff_group_019	CAKOES020001574.1	5645	37702940
scaff_group_019	CAKOES020001575.1	5642	37708582
scaff_group_019	CAKOES020001576.1	5630	37714212
scaff_group_019	CAKOES020001577.1	5619	37719831
scaff_group_019	CAKOES020001578.1	5619	37725450
scaff_group_019	CAKOES020001579.1	5617	37731067
scaff_group_019	CAKOES020001580.1	5608	37736675
scaff_group_019	CAKOES020001581.1	5603	37742278
scaff_group_019	CAKOES020001582.1	5601	37747879
scaff_group_019	CAKOES020001583.1	5593	37753472
scaff_group_019	CAKOES020001584.1	5592	37759064
scaff_group_019	CAKOES020001585.1	5553	37764617
scaff_group_019	CAKOES020001586.1	5549	37770166
scaff_group_019	CAKOES020001587.1	5542	37775708
scaff_group_019	CAKOES020001588.1	5540	37781248
scaff_group_019	CAKOES020001589.1	5537	37786785
scaff_group_019	CAKOES020001590.1	5532	37792317
scaff_group_019	CAKOES020001591.1	5519	37797836
scaff_group_019	CAKOES020001592.1	5500	37803336
scaff_group_019	CAKOES020001593.1	5491	37808827
scaff_group_019	CAKOES020001594.1	5478	37814305
scaff_group_019	CAKOES020001595.1	5463	37819768
scaff_group_019	CAKOES020001596.1	5452	37825220
scaff_group_019	CAKOES020001597.1	5422	37830642
scaff_group_019	CAKOES020001598.1	5420	37836062
scaff_group_019	CAKOES020001599.1	5418	37841480
scaff_group_019	CAKOES020001600.1	5413	37846893
scaff_group_019	CAKOES020001601.1	5407	37852300
scaff_group_019	CAKOES020001602.1	5406	37857706
scaff_group_019	CAKOES020001603.1	5399	37863105
scaff_group_019	CAKOES020001604.1	5376	37868481
scaff_group_019	CAKOES020001605.1	5376	37873857
scaff_group_019	CAKOES020001606.1	5374	37879231
scaff_group_019	CAKOES020001607.1	5370	37884601
scaff_group_019	CAKOES020001608.1	5369	37889970
scaff_group_019	CAKOES020001609.1	5367	37895337
scaff_group_019	CAKOES020001610.1	5349	37900686
scaff_group_019	CAKOES020001611.1	5343	37906029
scaff_group_019	CAKOES020001612.1	5339	37911368
scaff_group_019	CAKOES020001613.1	5337	37916705
